PRICE , TIME 
2479.0,11:39:33
2479.0,11:39:38
2479.0,11:39:43
2479.0,11:39:49
2479.0,11:39:54
2479.0,11:39:59
2479.0,11:40:04
2479.0,11:40:09
2479.0,11:40:15
2479.0,11:40:20
2479.0,11:40:25
2479.0,11:40:30
2479.0,11:40:35
2479.0,11:40:41
2479.0,11:40:46
2479.0,11:40:51
2479.0,11:40:56
2479.0,11:41:02
2479.0,11:41:07
2479.0,11:41:12
2479.0,11:41:17
2479.0,11:41:22
2479.0,11:41:28
2479.0,11:41:33
2479.0,11:41:38
2479.0,11:41:43
2479.0,11:41:48
2479.0,11:41:54
2479.0,11:41:59
2479.0,11:42:04
2479.0,11:42:10
2479.0,11:42:15
2479.0,11:42:20
2479.0,11:42:25
2479.0,11:42:30
2479.0,11:42:36
2479.0,11:42:41
2479.0,11:42:46
2479.0,11:42:51
2479.0,11:42:56
2479.0,11:43:02
2479.0,11:43:07
2479.0,11:43:12
2479.0,11:43:17
2479.0,11:43:23
2479.0,11:43:28
2479.0,11:43:33
2479.0,11:43:38
2479.0,11:43:43
2479.0,11:43:48
2479.0,11:43:54
2479.0,11:43:59
2479.0,11:44:04
2479.0,11:44:09
2479.0,11:44:15
2479.0,11:44:20
2479.0,11:44:25
2479.0,11:44:30
2479.0,11:44:35
2479.0,11:44:41
2479.0,11:44:46
2479.0,11:44:51
2479.0,11:44:56
2479.0,11:45:02
2479.0,11:45:07
2479.0,11:45:12
2479.0,11:45:17
2479.0,11:45:23
2479.0,11:45:28
2479.0,11:45:33
2479.0,11:45:38
2479.0,11:45:43
2479.0,11:45:49
2479.0,11:45:54
2479.0,11:45:59
2479.0,11:46:04
2479.0,11:46:09
2479.0,11:46:15
2479.0,11:46:20
2479.0,11:46:25
2479.0,11:46:30
2479.0,11:46:35
2479.0,11:46:41
2479.0,11:46:46
2479.0,11:46:51
2479.0,11:46:56
2479.0,11:47:01
2479.0,11:47:07
2479.0,11:47:12
2479.0,11:47:17
2479.0,11:47:22
2479.0,11:47:27
2479.0,11:47:33
2479.0,11:47:38
2479.0,11:47:43
2479.0,11:47:48
2479.0,11:47:53
2479.0,11:47:59
2479.0,11:48:04
2479.0,11:48:09
2479.0,11:48:14
2479.0,11:48:20
2479.0,11:48:25
2479.0,11:48:30
2479.0,11:48:35
2479.0,11:48:40
2479.0,11:48:46
2479.0,11:48:51
2479.0,11:48:56
2479.0,11:49:01
2479.0,11:49:06
2479.0,11:49:12
2479.0,11:49:17
2479.0,11:49:22
2479.0,11:49:27
2479.0,11:49:32
2479.0,11:49:38
2479.0,11:49:43
2479.0,11:49:48
2479.0,11:49:53
2479.0,11:49:58
2479.0,11:50:04
2479.0,11:50:09
2479.0,11:50:14
2479.0,11:50:19
2479.0,11:50:24
2479.0,11:50:30
2479.0,11:50:35
2479.0,11:50:40
2479.0,11:50:45
2479.0,11:50:50
2479.0,11:50:56
2479.0,11:51:01
2479.0,11:51:06
2479.0,11:51:11
2479.0,11:51:17
2479.0,11:51:22
2479.0,11:51:27
2479.0,11:51:32
2479.0,11:51:38
2479.0,11:51:43
2479.0,11:51:48
2479.0,11:51:53
2479.0,11:51:58
2479.0,11:52:04
2479.0,11:52:09
2479.0,11:52:14
2479.0,11:52:19
2479.0,11:52:24
2479.0,11:52:30
2479.0,11:52:35
2479.0,11:52:40
2479.0,11:52:45
2479.0,11:52:51
2479.0,11:52:56
2479.0,11:53:01
2479.0,11:53:06
2479.0,11:53:11
2479.0,11:53:17
2479.0,11:53:22
2479.0,11:53:27
2479.0,11:53:32
2479.0,11:53:37
2479.0,11:53:43
2479.0,11:53:48
2479.0,11:53:53
2479.0,11:53:58
2479.0,11:54:03
2479.0,11:54:09
2479.0,11:54:14
2479.0,11:54:19
2479.0,11:54:24
2479.0,11:54:29
2479.0,11:54:35
2479.0,11:54:40
2479.0,11:54:45
2479.0,11:54:50
2479.0,11:54:55
2479.0,11:55:01
2479.0,11:55:06
2479.0,11:55:11
2479.0,11:55:16
2479.0,11:55:22
2479.0,11:55:27
2479.0,11:55:32
2479.0,11:55:37
2479.0,11:55:42
2479.0,11:55:48
2479.0,11:55:53
2479.0,11:55:58
2479.0,11:56:03
2479.0,11:56:08
2479.0,11:56:14
2479.0,11:56:19
2479.0,11:56:24
2479.0,11:56:29
